iso3c,year,E_total,E_efpv,region,subregion,income_group,SEI,SIDS,lf_part_pct,GreenPotShare,GreenPotSharew,country,gdp_const,gdppc_const,gov_exp_pctgdp,lf_participation,exports_const,imports_const,access_electricity,va_agriculture,va_industry,va_services,adj_savings,gdppc_growth,educ_secondary_complete,pop_0_14_pct,pop_65plus_pct,age_dependency_ratio,urban_pop_pct,fuel_exports_pct_exports,nat_resource_rents_pctgdp,gross_capital_const,gross_capital_pctgdp,hc,rnna,democracy,PR,CL,vulnerability,dge,mimic,gini,va_complete,va_total,hhi_va,open_pct,ays,self_emp_pct,gross_savings_pct,DeltaY,deltalnK,DeltaLnL,DeltaLnGDPpc,LnGDPpc
MNG,2008,899.802,383.7999999999999,3,3,4,1,1,58.454,0.426538282866675,0.24932868786688622,Mongolia,6810770268.31901,2576.71295838607,25.4611680065912,58.454,NA,NA,79.2,1045705139.22385,1987931747.5575,NA,8.34188048725835,7.19669912596376,NA,28.0921749877772,3.75831680853196,46.7362412620023,65.581,NA,30.7370693872761,NA,43.5661414829151,2.743929862976074,112293.0546875,6,6,6,0.403773967190956,16.265653610229492,17.747543334960938,0.341,FALSE,NA,NA,NA,9.841626,63.120534143244,29.1246445779955,0.5789752394727934,NA,-0.02400223399423851,0.4775659538716006,7.854269818490425
PER,2008,15313.359,6815.9890000000005,2,5,4,1,1,78.223,0.44510084299597497,0.34817123241674147,Peru,137234696225.05,4778.52642172313,17.8236305892688,78.223,37310353181.7768,33143668843.3356,84.7,11373210940.4712,46455647975.0863,67876119236.2947,13.9172384939868,8.4109066563893,49.5200004577637,30.1634044813683,6.73961223148085,58.486181220658104,76.052,9.14246326039836,12.0258973772881,33468212033.1713,26.178345935433,2.7191877365112305,733581.4375,5.5,6,5,0.432933927213077,52.71381759643555,56.532318115234375,0.494,TRUE,125704978151.8522,0.4363218259474887,51.338345158410554,8.1873,55.526274663578,27.1998389652953,0.08733819967403278,0.2707620913786819,-6.391777619452199e-5,0.08075851286745461,8.471887497983221
PRT,2008,2551.344,1501.0279999999996,4,14,1,1,1,62.002,0.5883283477257475,0.364775342156918,Portugal,211316368358.012,20014.4748812235,40.201497485402,62.002,62973997819.6746,75879150551.2777,100,4005178436.76133,45098776546.9523,131909762335.289,-1.27045162250755,0.174699793407299,22.7999992370605,15.4999197516528,17.8926883414037,50.1334939963251,59.359,5.55294244731062,0.240482694574169,46434904116.9488,23.5794931626439,2.3080286979675293,2451067.75,7,7,7,0.350356980402118,22.83413314819336,22.469255447387695,0.337,TRUE,181013717319.00262,0.5936076044331606,65.7086573320754,7.78217,24.3184775517687,14.0259083972571,NA,NA,NA,NA,9.904211034820868
SVK,2008,2434.052,1806.1369999999995,4,4,1,1,1,59.175,0.7420289295380704,0.4390956190541532,Slovakia,77983340638.8351,14497.1115099188,34.8379095855697,59.175,58636581295.38,63369781038.9926,100,1544183427.24648,22715094023.691,45998995363.9414,8.11175636147539,5.27306100744647,NA,15.7281566754268,12.122130374287,38.6006960396032,55.111,5.03913291432862,0.384452093508407,22705953856.498,29.292929955951,3.564882755279541,550415.0625,7,7,7,0.354202125728021,16.737205505371094,17.168746948242188,0.251,TRUE,70258272814.87888,0.5336603634135576,156.45182847375273,11.826417,14.4417514226941,27.2373917947706,NA,NA,NA,NA,9.581704702351976
TUR,2008,21193.619,10618.372,3,16,4,1,1,46.886,0.5010174052859967,0.23490702064239244,Turkey,595139459121.408,8376.14924620652,30.3401672410523,46.886,144195756431.065,173925581789.494,99.7,44540755432.3241,157984166330.851,325201968346.227,10.9612662137434,-0.452853692268519,26.4899997711182,26.7395258471046,7.06032056233042,51.0570512318991,69.651,5.70452546862763,0.622799886391042,NA,28.7390137150289,2.1693246364593506,4750751.5,5,5,5,0.373237741506758,28.64320373535156,31.983661651611328,0.403,TRUE,527726890109.4021,0.47648566910404955,53.4532424870962,6.39615,39.0075121128805,25.3233416723765,0.008117211845483752,NA,0.014090185427192203,-0.004538821808083071,9.033143570706638
TZA,2008,21031.033,3539.3279999999995,1,15,3,1,1,87.362,0.1682907349344181,0.14702215185340634,Tanzania United Republic of,31113277454.4947,752.540466308594,NA,87.362,5435131351.29503,7367830640.32259,11.5,9618742266.94805,6870610473.28118,11968104659.7903,20.2378231682447,2.87353898673082,NA,45.1218017695164,2.74595022194593,91.8198503154903,26.776,2.21753896919901,5.0765951351817,8594432870.83569,37.4895216967723,1.576196551322937,142868.921875,4.5,4,5,0.532360105060615,52.740478515625,55.28999328613281,0.448,TRUE,28457457400.01953,0.3494092708263066,41.14951248817431,4.988202,88.1190559209643,27.3921998549604,NA,NA,NA,NA,6.623454771002537
USA,2008,145362.386,98233.96800000001,2,9,1,1,1,64.985,0.6757867059226725,0.43915999084384877,United States of America,16331051067000,53703.9628961266,22.7876198166239,64.985,1836538438000,2355249134000,100,NA,NA,NA,1.76017757679982,-0.828888121072325,86.6100006103516,19.9086542295061,12.4866608131465,47.9187424830396,80.438,6.48428941235738,1.92914075974883,3235232466000,21.0374883665128,3.671920776367187,59951996,7,7,7,0.304536113119082,8.346494674682617,8.777661323547363,0.38,FALSE,NA,NA,25.667592090691,12.98997,7.01771226211604,16.0214022311109,0.001135227867528954,-0.06455905478736668,-1.384839091604917e-4,-0.008323425005299256,10.891242074722449
CHE,2009,4268.025,2783.76,4,17,1,1,1,68.276,0.6522361045214122,0.44532072272303935,Switzerland,616296829272.353,79585.5215942023,16.918582516051,68.276,333004944791.022,292481368672.945,100,4515592596.76362,147476307852.222,443843074019.062,15.2513948252328,-3.51055886020198,82.7200012207031,15.2561212100064,16.6258919865153,46.8040975616414,73.581,2.39168704251515,0.0149515003832237,174862140508.236,28.3419894943657,3.62408709526062,2333139.5,7,7,7,0.287635412633274,8.074090957641602,8.56464672088623,0.298,TRUE,595834974468.0476,0.616209642565909,101.49108088102024,13.33908,15.2501387725172,34.5853429723196,NA,NA,NA,NA,11.284587465768498
COG,2009,1027.255,540.927,1,15,3,1,1,67.718,0.5265751931117395,0.3565861892714078,Congo,9467126891.81813,2211.31572382028,13.8794708891962,67.718,5374982716.84307,6596829870.23691,37.1,554875469.996009,5053014132.51055,3128478190.22043,-10.7458392071934,7.26428280496805,NA,40.5268335957586,2.79991516434922,76.4501262412903,62.8,70.659307853439,35.5779092675085,4460855370.84522,54.295110833528,2.02146577835083,72596.8359375,2.5,2,3,0.540082626295154,44.02778625488281,46.137603759765625,0.473,TRUE,8736367792.726988,0.4668014955914695,126.4566612857645,7.556331,77.4615321730587,47.7025693644425,NA,NA,NA,NA,7.701342967506132
CPV,2009,142.989,75.335,1,15,3,2,2,55.841,0.5268587094112134,0.29420317192231565,Cabo Verde,1599196517.15668,3159.58698693977,18.1073675732364,55.841,477236614.235515,838386960.513663,74.1,93384277.2180068,262510592.319253,1061151117.98686,26.3109181814477,-2.43495532260619,NA,33.1313803860979,4.97193469803869,61.5592830809008,61.016,0,21.7497375837386,675348933.242415,41.3602933111924,NA,11297.712890625,7,7,7,0.433215963667025,32.21771240234375,34.84978103637695,0.49,TRUE,1417045987.5241199,0.5994335368582344,82.26778639365187,5.6351886,46.7741836803367,18.9749964337839,NA,NA,NA,NA,8.05819659770341
CYP,2009,382.919,241.286,3,16,1,2,1,63.701,0.6301228197086068,0.40139453738257963,Cyprus,21157153433.1844,26183.4609375,40.8306069823963,63.701,10524314341.0988,11588958568.7395,100,414210148.137631,3196951860.66147,14925343039.8602,9.77872639442069,-4.61065116548453,63.8199996948242,17.4848630440132,11.0792962859134,39.9857916008929,67.695,0,0.0272664916801355,4592458764.29986,22.5317717896077,2.7049849033355713,169662.40625,7,7,7,0.360757564696613,25.971906661987305,27.82953643798828,0.296,TRUE,18536505048.6593,0.6785697490893055,104.51913098646936,11.26194,19.7772215178146,17.1851806952346,-0.020358457803837382,-0.23705835429240807,3.611270342824824e-4,-0.047203353311477514,10.172883228492006
CZE,2009,4934.268,3688.412999999999,4,4,1,1,1,58.554,0.7475096610074684,0.4376968069063131,Czechia,169952170252.553,16272.8084749422,35.1186476762797,58.554,100411858610.702,94865299578.2306,100,4580630763.75832,55311708359.1646,92409748544.1333,4.831648734094,-5.33917400043343,87.25,14.2419317483871,15.1357868347276,41.5983684904551,73.324,3.5789370057009,0.70108342596168,43819377691.9559,26.3978882297703,3.632253408432007,1936198.75,7,7,7,0.259496198416665,16.863744735717773,18.22862243652344,0.252,TRUE,152302087667.0562,0.5009469737060137,114.90124421403155,12.29474,16.7665756876606,30.3002023822046,-0.04917264107184849,-0.19827217163978972,0.0024794178378195753,-0.054869935586017604,9.697250802092318
EGY,2009,22975.292,12362.550999999998,1,8,3,1,1,47.902,0.5380802559549622,0.257751204207546,Egypt,274326082658.196,3135.09661303014,30.0771253118403,47.902,48630191861.8498,60344694290.137,98.9,31370012904.0075,106540696300.421,140801867161.437,5.42586275965118,2.7155259206418,NA,33.8866340389718,3.90865837016269,60.7595365780542,43.039,28.5311081758902,9.1307819389596,41644788993.4649,19.1901746305891,2.3138229846954346,1045411.75,2.5,2,3,0.413650769014081,32.03457260131836,33.7093391418457,0.393,TRUE,278712576365.8655,0.41400455172236783,39.724580723797594,7.1342483,39.4142712779084,12.5503742084053,NA,NA,NA,NA,8.050415270145644
FRA,2009,25634.322,18300.016,4,17,1,1,1,56.31,0.7138872641141045,0.4019899184226523,France,2268145065263.81,35052.8510836822,48.4059324731452,56.31,591954494845.139,594154930737.907,100,35180841927.1683,416501089172.861,1566019072534.5,7.8080615157106,-3.32212441195946,60.4199981689453,18.5076202099934,16.6603292280856,54.2446958152522,78.117,3.53134251252507,0.049458614730346,471077609976.345,20.7177586249113,3.039546251296997,14461299,7,7,7,0.303302261095363,14.479557991027832,15.273488998413086,0.301,TRUE,2017701003634.5293,0.6453084902777467,52.29424888857752,10.63231,11.0023144929498,20.2805427844716,-0.028652093905577658,-0.14819643009263217,0.003166079377637132,-0.033785604038824246,10.464612232483569
GBR,2009,29084.739,20788.438000000002,4,10,1,1,1,61.957,0.7147541533723236,0.4428402308048905,United Kingdom of Great Britain and Northern Ireland,2597719582107.35,41712.8319038271,43.7888122561825,61.957,675741242185.462,656770340392.249,100,17277677967.408,488296045557.874,1807331976276.53,0.249540927891777,-5.33927354099094,84.6699981689453,17.7873498376574,16.1801963230047,51.4406852551869,81.031,11.0096977437667,0.84946186314372,357394511962.564,14.9658897651217,3.6833064556121826,12079841,7,7,7,0.279834300578559,12.039316177368164,12.986973762512209,0.326,TRUE,2312905699801.812,0.6552311323982252,51.29543587983182,13.08814,13.5993636440883,13.7246077936366,NA,NA,NA,NA,10.63856407996719
GRC,2009,4510.608,2776.3309999999997,4,14,1,1,1,52.734,0.6155114787186117,0.3245838231874727,Greece,254107830744.956,22878.1346733291,51.9680969068081,52.734,50337317250.7547,70792660822.5453,100,7590171027.68828,44060191486.8863,167387292447.462,-7.90425816075299,-4.37113622406879,NA,14.633956630986,18.8829939749204,50.4142717154432,75.932,20.3161042422237,0.120220920285001,47323224517.6988,18.9186670370279,2.919863700866699,2447700,6.5,7,6,0.344989206987295,26.002243041992188,27.72984504699707,0.325,TRUE,219037654962.0366,0.6256562016504876,47.668730915607334,10.156595,35.2727493006584,10.0004733644822,-0.042065225144266805,-0.29759322361511664,0.007728808151651556,-0.04469548915773913,10.03793691565493
IRN,2009,20546.863,8326.017,3,13,4,1,1,43.032,0.40522083590083796,0.17437463010484858,Iran Islamic Republic of,384115942807.766,5023.89314380531,19.6373860775632,43.032,75791348742.6071,178098987450.849,99.7,30419490271.6585,150575937570.926,201534096890.851,NA,-0.239219316678714,NA,23.6607789980947,5.04251657694945,40.2589386476999,70.045,NA,20.3362743181973,232413629286.389,40.8981709172263,2.076202869415283,5279173.5,2,2,2,0.358809311351192,16.746246337890625,17.45163917541504,0.395,TRUE,382529524733.43555,0.4388366077485857,66.09731799664397,9.551325,45.326859572983,44.3220964178223,0.010023451574397768,0.031045139458480975,0.017842753231810615,-0.0023950590322421306,8.52196043877481
KHM,2009,7732.463,2184.858,3,12,3,1,1,82.016,0.2825565411693532,0.2317415728054567,Cambodia,15950885068.8658,1117.25834194514,9.12297263605281,82.016,5962701669.80265,6972364058.36844,25.6,4282705100.82795,4171947108.86892,6515042072.54787,12.3336655864959,2.44674504763958,6.26000022888184,33.8924941916296,3.76996331813619,60.4169660643431,19.93,NA,2.86278006732138,4124079453.15434,26.3323279290139,1.7046691179275513,74232.5703125,2.5,2,3,0.518672366105083,44.05654525756836,47.70912551879883,0.359,TRUE,14969694282.24474,0.34893064982205135,81.0930908995061,3.93697,62.7057543854269,13.996293303359,0.03993947887536464,0.05693657457241841,0.03823894787619686,0.024172917061201282,7.01863305428391
MEX,2009,45435.34,25019.858,2,5,4,1,1,60.556,0.5506695448961095,0.3334634496072881,Mexico,1016298775551.17,9074.1188145564,20.5779680774514,60.556,241485012548.939,290362230619.594,98.3,32629147624.2725,320979437530.987,599364779678.289,6.8107290189742304,-7.65517173118076,31.3500003814697,30.2004247849867,6.02182660794307,56.7944957043171,77.52,13.2781279220113,4.17264386033762,235758888925.967,23.2592508057594,2.585256814956665,8230607,5.5,6,5,0.371767666041205,28.35820579528809,31.928367614746097,0.464,TRUE,952973364833.5485,0.5101870822979009,52.33178037433882,8.13667,34.3085089999699,19.4973293776708,-0.06502131027808389,-0.12092324396809317,-0.0013532025102378498,-0.07964048233145427,9.113181554094146
MNG,2009,933.858,425.206,3,3,4,1,1,58.679,0.45532190118840343,0.26717833839834326,Mongolia,6724368909.15607,2498.72967493254,26.4585125883965,58.679,NA,NA,80.3,1083699540.48878,1979737626.92429,NA,4.47340620470301,-3.02646374326369,NA,27.9121390779214,3.78657244929888,46.4101397882339,66.58,NA,23.7157273322455,NA,34.3709459159075,2.768666982650757,113580.609375,6,6,6,0.40166828842978,16.376121520996094,17.85831642150879,0.34,FALSE,NA,NA,NA,9.941698,62.2160750424922,27.4505413657526,-0.012767143602289366,NA,0.003841791412121154,-0.03073206680292806,7.823537751687497
PER,2009,15615.26,7083.759999999999,2,5,4,1,1,78.577,0.45364342316426365,0.35645939261978343,Peru,138738546494.974,4801.17153740507,18.4835822470063,78.577,36081972252.8342,27860577091.7326,86.4,11407772467.0973,45720732892.7358,70258362544.1265,12.9676260375226,0.473893281807491,50.0400009155273,29.7030250154593,6.97179007053754,57.915054074934,76.241,7.73522159130539,8.9210124490135,26706356655.8026,19.9786779797935,2.700474739074707,781913.8125,5.5,6,5,0.434107487489368,51.829315185546875,56.94009017944336,0.486,TRUE,127386867903.9596,0.44102899857282263,46.08852475392138,8.21712,55.1376649679834,24.7508538424973,0.010898630176615853,-0.22569447974668222,0.004515313793973519,0.004727739425176125,8.476615237408398
PRT,2009,4968.647,2964.8449999999993,4,14,1,1,1,61.304,0.5967107343306939,0.3658075485740886,Portugal,204718906251.388,19371.131868075,43.2776433601829,61.304,56633363537.9468,68667726172.4719,100,3873239601.85976,41127897591.6918,131292392749.02,-1.42850301400407,-3.2143886710316,24.0599994659424,15.3598949421379,18.1758554317889,50.4568268189575,59.964,4.85933046059872,0.110113966795685,41058085931.1008,20.8425074783613,2.3344883918762207,2488306.75,7,7,7,0.350092901740921,22.6110897064209,23.17156219482422,0.334,TRUE,176293529942.57156,0.6095417876893293,61.20640834049453,7.92653,24.0290654626813,13.9372993877421,-0.031718537457482654,-0.12306362622232214,-0.011321548921224611,-0.03267184604984941,9.871539188771019
SVK,2009,2367.01,1751.838,4,4,1,1,1,58.702,0.7401058719650528,0.4344569489609253,Slovakia,73690093822.7164,13680.7537015807,41.9431939116331,58.702,49041544883.616,51480654751.3633,100,1462770699.87109,19745334097.2059,45447710584.4637,1.57701451022789,-5.63117561577417,NA,15.5349904759871,12.2856006116909,38.5436675449526,54.96,4.59005046152452,0.269772306103852,15845313073.1922,21.4028753757641,3.588742971420288,559381.125,7,7,7,0.351073629819506,16.572528839111328,17.605426788330078,0.255,TRUE,66655815381.54069,0.5531203180065778,136.4120934311952,12.050438,15.4001274563768,20.8806362630597,-0.05662684433805509,-0.3597534230915116,-0.008025357596163296,-0.05795941754832867,9.523745284803647
TUR,2009,21277.419,10296.233000000002,3,16,4,1,1,47.88,0.4839042272937334,0.23169334402823955,Turkey,566434966772.826,7862.87076474477,35.5678145437389,47.88,138980330704.711,148425133198.428,99.7,46379474796.0854,141273695359.929,316385617696.005,7.65299128148214,-6.12785740051382,27.7000007629395,26.3209480547037,7.1215356720268,50.2459919396016,70.241,3.83892447047593,0.390043503554907,NA,22.8163441368089,2.1917295455932617,4939534,5,5,5,0.371639618853912,28.226608276367188,33.0635871887207,0.401,TRUE,504038787852.0194,0.48103412185689576,50.73935769548027,6.57046,39.9721924819329,22.7696754720166,-0.049433487564243705,NA,0.020978757262446024,-0.06323651472139069,8.969907055985248
USA,2009,139877.462,94536.80999999998,2,9,1,1,1,64.368,0.675854484691751,0.43503401470638625,United States of America,15910281498000,51863.6183411923,25.5765165335953,64.368,1683875559000,2057839304000,100,NA,NA,NA,0.846583678129967,-3.42683194254013,86.7099990844727,19.806037367846,12.6710930384686,48.0979715941135,80.606,5.80419155097004,0.743921134944805,2701831191000,17.768753245858,3.6868066787719727,60486876,7,7,7,0.304310096396052,8.261015892028809,9.16880226135254,0.376,FALSE,NA,NA,23.517590581099096,13.00604,7.09321361266612,14.8736637287284,-0.02610273374531502,-0.18017102301837085,-0.00953985882611974,-0.03486924673334357,10.856372827989105
BGD,2010,54083.527,17860.267999999996,3,13,3,1,1,58.576,0.3302348975872079,0.19343839361068293,Bangladesh,143627564998.204,943.66422864236,9.26625106718959,58.576,22624714205.8624,32017741357.5566,55.3,24261240511.5253,33746918167.2004,78529016861.5343,28.0485354275645,4.65046297355514,NA,34.0504147772873,4.20925466072201,61.9686828582303,30.462,1.87340450699641,1.41590969915937,37531332235.834,26.2466561760577,1.8734359741210935,1242955.125,4.5,5,4,0.552491298553313,32.39993667602539,35.4174690246582,0.344,TRUE,136537175540.26001,0.42345774348973664,38.04454636831187,5.11867,62.340205956552,20.8100238508802,NA,NA,NA,NA,6.849770412875309
CHE,2010,4207.608,2720.620999999999,4,17,1,1,1,67.013,0.6465956429401216,0.4333031382034637,Switzerland,636285784211.754,81315.4228645667,16.7197445429207,67.013,374982852949.083,315851021995.956,100,4362412151.85028,156618912497.56,453639992065.624,19.8353054297167,2.17363816396787,81.7399978637695,15.1550837884173,16.8296381939452,47.0257982982014,73.607,2.81909988892528,0.0153502739851764,168441394572.928,25.8955591965806,3.6348724365234375,2372450.75,7,7,7,0.286301231294324,8.059045791625977,8.5126953125,0.296,TRUE,614621316715.0343,0.6097473137074081,108.57289162932668,13.32365,15.7098906142539,35.5056919434511,0.03191909548383265,-0.037410012341684507,-0.018671683481731094,0.021503514907243115,11.30609098067574
CYP,2010,395.223,246.06900000000002,3,16,1,2,1,64.19,0.6226079959921361,0.3996520726273522,Cyprus,21640286551.9217,26090.048828125,40.6065897416938,64.19,11190352661.6822,12840144181.3998,100,445945256.436895,3035062923.0494,15500072778.6544,6.54310275730967,-0.35676942021901,65.4499969482422,16.9867172540923,11.3182862637672,39.4796855753486,67.551,0.00235021753249288,0.0445722498723438,4976674033.1344805,23.6867268786643,2.722369432449341,175130.640625,7,7,7,0.360128046430825,25.838058471679688,27.870941162109375,0.298,TRUE,18981080958.140694,0.6929658496555641,111.04518780481698,11.44206,18.5558876525089,15.4540741653862,0.02257862356274032,0.08034624393841483,0.007647174281664171,-0.00357397883653654,10.16930924965547
CZE,2010,4885.239,3628.979,4,4,1,1,1,58.343,0.7428457440874439,0.4333984924729374,Czechia,174565802530.616,16665.9317833287,34.639613861013,58.343,115129733584.024,108917214167.387,100,3683981299.8628,58951939143.2492,94710960069.1092,3.83670601224383,2.41582950473446,87.9899978637695,14.4026460919403,15.4590024087743,42.5753401685329,73.255,3.68041612517435,0.965734444102689,45875860683.9779,26.7312876523202,3.6364033222198486,1954053.375,7,7,7,0.257344792657525,16.798051834106445,18.176977157592773,0.253,TRUE,157346880512.2212,0.5032332284020427,128.34526837644322,12.38508,17.7250447909114,29.7580035666182,0.026784716419264498,0.04586293509739292,-0.003610019575355672,0.023871099677451824,9.72112190176977
EGY,2010,23829.005,13090.789000000002,1,8,3,1,1,49.368,0.549363643173519,0.2712098433619029,Egypt,288446290408.139,3233.84521246786,28.8602519476214,49.368,47179129685.3269,58437891682.456,99.4,32459957944.9484,111683659006.64,148724115729.883,6.89554071489799,3.14977851168294,43.5075798034668,33.8874180811044,3.92986585816321,60.8163918784867,43.019,28.675015261694,9.45061556541184,44966152532.821,19.5010774075916,2.356199026107788,1119461,2.5,2,3,0.409918548370857,31.48760223388672,33.38694763183594,0.395,TRUE,292867732681.47144,0.4155896478694527,36.61583625094966,7.373181,37.7951460508817,14.2632189623736,0.05019141869219368,0.07673379423138726,0.03014518382011122,0.031011906281909418,8.081427176427553
FRA,2010,25690.754,18295.076,4,17,1,1,1,56.216,0.7121268608932225,0.400329236119734,France,2313515331848.51,35578.1967958814,49.6925291037396,56.216,642527277359.594,645265080302.139,100,34149021567.1965,417518942984.566,1602241511849.23,7.98731593575388,1.49872462854756,61.9000015258789,18.5311286006257,16.7822818238459,54.591548563142,78.369,3.65811274413341,0.0546571274665138,485827073810.161,21.3378695020042,3.05643367767334,14687638,7,7,7,0.301581276420712,14.432738304138184,15.175193786621094,0.307,TRUE,2053909476400.9924,0.6501451677369154,55.66387825200971,10.77872,11.5255265020018,20.4032904373187,0.019805810889153008,0.03082988791579666,-0.0016707253766305996,0.014876047178820073,10.47948827966239
GBR,2010,29138.587,20693.009,4,10,1,1,1,61.768,0.7101582859868942,0.4386505700883848,United Kingdom of Great Britain and Northern Ireland,2655734846473.69,42311.4329860219,44.1378058416477,61.768,719871650124.658,715700925418.932,100,14441176823.0856,489403600377.722,1864623200808.73,2.8294743690585,1.43505260821166,86.4300003051758,17.7585543062291,16.3383853690104,51.738023164778,81.302,12.3740599458975,0.861239087184779,395945124276.31,16.176215517922,3.703131437301636,12244237,7,7,7,0.281143456536044,12.03458309173584,12.887455940246582,0.32,TRUE,2368467978009.5376,0.6625280302722883,54.05556874210379,13.21277,14.0038355330851,14.6169258955098,0.0220874183711679,0.10243537943371095,-0.0030551650355388205,0.014248531904703654,10.652812611871894
GRC,2010,4348.28,2664.122,4,14,1,1,1,52.894,0.6126840957804005,0.324073125622085,Greece,239639588486.45,21547.7241895964,51.078647377558,52.894,52641404947.2773,67772926216.4406,100,7270004440.40507,39569474676.007,159420511692.719,-7.36727383236035,-5.81520522861373,53.6599998474121,14.6332295699558,19.1578896272878,51.0371347687828,76.292,26.0765746817089,0.271313475376967,42701310026.5289,18.2157587611931,2.9418528079986572,2461731.5,6.5,7,6,0.343509254675694,25.81024742126465,28.273283004760746,0.328,TRUE,206259990809.13107,0.6354365945130128,50.248096286697844,10.20827,35.6010351396426,10.7509069683437,-0.05862262742428115,-0.10277158005492382,0.0030295020708854814,-0.059911431750958144,9.978025483903972
GTM,2010,5207.685,2111.6130000000003,2,5,4,1,1,60.459,0.405480170171583,0.2451492560840374,Guatemala,51426470044.8962,3546.62571191838,12.8578109221043,60.459,10030881518.005,15216468393.407,84.3,5148990593.77628,11729809708.9115,31483955923.454,0.98092395074492,0.865525448373077,12.7658700942993,39.2796021410179,3.89839389177153,75.9881537818837,48.403,4.51771285671813,2.6452084845277,7854829732.43003,14.1641936924863,1.7620407342910769,338061.90625,4,4,4,0.46352394289512,47.44208908081055,51.94598388671875,0.474,TRUE,48362756226.141785,0.4939553915442012,49.09407526779618,4.4180937,46.9658139540769,1.86349277105035,0.12704567046134585,-0.25951333977789304,-0.028968161099254708,0.0457126176223106,8.17375192676942
IRN,2010,20244.609,8363.704,3,13,4,1,1,42.296,0.41313240477995894,0.17473848192573144,Iran Islamic Republic of,406386748156.485,5249.06133359393,NA,42.296,81472613600.8432,182273125440.558,99.4,32280233840.7697,159885225729.541,212275666606.207,NA,4.48194623857125,42.4900016784668,23.4440887155161,5.1594491496266,40.0629628816199,70.626,70.8018189413379,23.0680430493324,254970138426.072,40.2624492463484,2.121989488601685,5507794.5,2,2,2,0.358729542442038,16.49439239501953,17.393997192382812,0.389,TRUE,404441126176.5177,0.4381311221041249,64.9001819665247,9.71114,43.8285560572549,46.2734513772501,0.05636084644002537,0.09262776502092862,-0.017251506037792463,0.043844107224222384,8.565804545999033
KHM,2010,7955.347,2532.137,3,12,3,1,1,84.751,0.3182937211915458,0.269757111647047,Cambodia,16760698493.0409,1155.85236856699,8.65662452415554,84.751,7154251523.13426,8246646251.68626,31.1,4472250514.26628,4409037319.16818,6845791805.71999,11.4379169530073,3.45435117133705,9.19354438781738,33.2731995625598,3.8795195495729,59.1158735704429,20.294,1.03593777569394e-4,2.69595952988072,3848790994.29845,22.317490039603,1.7256673574447632,80723.7734375,2.5,2,3,0.514176477732097,43.625431060791016,47.80105209350586,0.358,TRUE,15727079639.15445,0.34893320693283414,91.88696867982577,3.869266,59.778249740819,13.3224274978267,0.0495224524789144,-0.06908376048263065,0.032803195419315756,0.03396027794085832,7.0525933322247685
LAO,2010,3018.456,631.5789999999998,3,12,3,1,1,60.778,0.20923909442443414,0.12717133680928258,Lao People's Democratic Republic,9912447859.53224,1564.91068311647,11.0270983449829,60.778,2751651460.80316,4031385444.62222,70.2,2215383134.12601,2453063583.42864,NA,-15.6148715620252,6.94116593325336,17.9590835571289,36.2914444994896,3.78172029464206,66.8701503366016,30.064,0.870340616162543,14.8104375708519,2469462405.31498,27.4624877401915,1.8109501600265503,79262.6796875,1.5,1,2,0.50474820071345,25.31934356689453,29.613739013671875,0.36,FALSE,NA,NA,68.42948383231614,4.9775925,84.3422893449728,13.510201924436,NA,NA,NA,NA,7.3555840298545405
